NRO_VEC_COB;ESTADO_PDP;NRO_CUOTAS;MES;MES_0;MES_1;MES_2;FECHALLAMADA;HORA;RESULTADOLLAMADA;DEUDA_TOTAL;ESTATUS;ACTIVACION;TIPOCONTACTO;MORA
>10;0;>48;Febrero;455.28;0.0;0.0;14/02/2014;12;PAR  Promesa Parcial;9310.3;BT;2012;CEF;1
<=10;0;>48;Marzo;1118.45;1536.18;0.0;13/03/2014;9;CIT  Genera Cita Otro Dia;10706.6;BT;2013;CNE;0
>10;0;<24, 48];Febrero;31.03;31.19;31.43;17/02/2014;9;TELF. NO CORRESPONDE;2616.94;BT;2012;CNE;1
<=10;0;<24, 48];Abril;104.77;0.0;0.0;11/04/2014;8;MCT  Msj Con Terceros;2415.88;BT;2013;CNE;1
>10;0;>48;Marzo;632.15;0.0;0.0;6/03/2014;13;TELF. NO CORRESPONDE;8092.27;BT;2011;CNE;1
<=10;0;<24, 48];Abril;626.32;554.48;547.37;10/04/2014;17;MCF  Msj Con Familiar;5114.1;BT;2013;CNE;0
<=10;0;<=24;Abril;885.1;0.0;0.0;16/04/2014;11;TELF. NO CORRESPONDE;5314.18;BT;2013;CNE;0
>10;0;<24, 48];Febrero;1536.77;0.0;0.0;4/02/2014;11;MCF  Msj Con Familiar;7883.01;BT;2012;CNE;0
<=10;0;<=24;Marzo;35.74;31.61;29.53;18/03/2014;20;MCT  Msj Con Terceros;2725.13;BT;2013;CNE;1
<=10;0;>48;Febrero;301.12;663.49;0.0;28/02/2014;9;MCO  Msj Con Conyuge;9228.98;BT;2012;CEF;1
>10;0;<24, 48];Abril;422.05;419.08;416.98;10/04/2014;11;MCF  Msj Con Familiar;2906.28;BT;2011;CNE;1
<=10;0;<24, 48];Febrero;354.52;0.0;355.45;6/02/2014;15;TELF. NO CORRESPONDE;7515.01;BT;2012;CNE;1
<=10;0;<=24;Febrero;700.46;0.0;0.0;26/02/2014;19;MCT  Msj Con Terceros;3799.22;BT;2013;CNE;0
<=10;1;<24, 48];Abril;393.08;428.47;890.22;28/04/2014;13;PDP  Promesa De Pago;7170.68;BT;2011;CEF;1
<=10;0;<24, 48];Febrero;65.86;184.34;69.69;3/02/2014;16;MCF  Msj Con Familiar;8818.8;BT;2013;CNE;1
<=10;0;<24, 48];Abril;388.39;0.0;0.0;29/04/2014;20;TELF. NO CORRESPONDE;10694.2;BT;2012;CNE;1
>10;0;>48;Febrero;216.75;216.2;324.53;20/02/2014;18;MCC  Msj Con Comp De Trab;2317.4;BT;2012;CNE;0
<=10;0;<=24;Febrero;785.69;0.0;0.0;25/02/2014;17;MCT  Msj Con Terceros;2472.38;BT;2013;CNE;0
<=10;0;>48;Marzo;190.62;548.86;540.43;18/03/2014;13;PDP  Promesa De Pago;14514.7;BT;2013;CEF;1
<=10;0;<24, 48];Febrero;771.7;0.0;0.0;12/02/2014;12;TAT  Tratamiento al Titu;7960.81;BT;2013;CEF;0
<=10;1;>48;Marzo;2067.21;2765.69;0.0;4/03/2014;8;TAT  Tratamiento al Titu;20867.2;BT;2013;CEF;0
<=10;0;<=24;Abril;1448.28;905.08;2454.17;9/04/2014;11;TAT  Tratamiento al Titu;4277.17;BT;2013;CEF;1
<=10;1;<24, 48];Marzo;640.57;1304.93;0.0;12/03/2014;9;MCO  Msj Con Conyuge;14068.4;BT;2012;CEF;1
<=10;0;>48;Febrero;165.97;0.0;0.0;19/02/2014;15;MCT  Msj Con Terceros;17483.9;BT;2013;CNE;1
<=10;0;<=24;Abril;160.22;159.89;0.23;4/04/2014;8;PDP  Promesa De Pago;1266.25;BT;2013;CEF;1
<=10;1;<24, 48];Abril;212.67;0.0;0.0;2/04/2014;11;MCT  Msj Con Terceros;7911.98;BT;2012;CNE;1
<=10;0;<24, 48];Marzo;1768.47;0.0;0.0;25/03/2014;13;PDP  Promesa De Pago;42954.8;BT;2012;CEF;1
<=10;0;>48;Abril;510.38;510.37;1544.16;29/04/2014;8;MCF  Msj Con Familiar;14377.3;BT;2013;CNE;1
<=10;0;<24, 48];Marzo;1569.97;1569.97;0.0;25/03/2014;9;MCF  Msj Con Familiar;33711.0;BT;2013;CNE;1
>10;0;<=24;Febrero;562.33;0.0;0.0;7/02/2014;9;PDP  Promesa De Pago;1135.67;BT;2012;CEF;1
>10;0;<24, 48];Abril;283.54;0.0;0.0;4/04/2014;20;TELF. NO CORRESPONDE;873.34;BT;2011;CNE;1
>10;0;<=24;Marzo;467.73;110.49;219.85;12/03/2014;13;MCF  Msj Con Familiar;2020.99;BT;2012;CNE;0
<=10;0;<24, 48];Febrero;472.4;66.63;0.0;6/02/2014;13;PDP  Promesa De Pago;13498.0;BT;2013;CEF;1
>10;0;<24, 48];Marzo;581.94;583.13;578.43;13/03/2014;9;MCT  Msj Con Terceros;11075.1;BT;2011;CNE;1
>10;0;>48;Febrero;209.66;0.0;0.0;19/02/2014;7;PDP  Promesa De Pago;1054.33;BT;2010;CEF;1
<=10;0;>48;Febrero;635.09;655.11;36.51;6/02/2014;16;MCF  Msj Con Familiar;19359.1;BT;2013;CNE;1
<=10;0;>48;Abril;188.78;0.0;0.0;16/04/2014;9;TELF. NO CORRESPONDE;16025.5;BT;2013;CNE;1
<=10;0;<=24;Abril;1013.0;1005.09;1005.95;29/04/2014;7;PDP  Promesa De Pago;14461.4;BT;2013;CEF;1
<=10;0;>48;Marzo;805.51;0.0;0.0;28/03/2014;8;MCT  Msj Con Terceros;31383.2;BT;2013;CNE;1
>10;0;<24, 48];Marzo;83.96;133.13;133.1;4/03/2014;8;PDP  Promesa De Pago;1570.19;BT;2012;CEF;1
<=10;0;>48;Febrero;1318.35;0.0;530.85;6/02/2014;15;MCF  Msj Con Familiar;37882.9;BT;2013;CNE;1
>10;0;<24, 48];Febrero;355.61;356.15;356.26;25/02/2014;17;MCF  Msj Con Familiar;5506.03;BT;2011;CNE;1
>10;0;<24, 48];Febrero;769.81;0.0;0.0;20/02/2014;15;PAR  Promesa Parcial;5672.11;BT;2012;CEF;0
>10;0;<24, 48];Febrero;158.2;239.91;0.0;25/02/2014;9;PDP  Promesa De Pago;2652.41;BT;2012;CEF;1
<=10;0;>48;Febrero;1219.04;0.0;0.0;27/02/2014;7;TAT  Tratamiento al Titu;4069.57;BT;2010;CEF;0
<=10;0;>48;Marzo;551.67;604.51;0.0;7/03/2014;19;TELF. NO CORRESPONDE;16533.1;BT;2012;CNE;1
<=10;0;>48;Marzo;1930.28;3930.82;0.0;28/03/2014;8;TELF. NO CORRESPONDE;69562.1;BT;2013;CNE;1
<=10;1;<=24;Marzo;84.18;459.29;476.58;10/03/2014;8;MCT  Msj Con Terceros;3152.39;BT;2013;CNE;1
<=10;0;>48;Febrero;462.87;936.14;1412.38;27/02/2014;12;TELF. NO CORRESPONDE;11204.3;BT;2013;CNE;1
>10;0;<24, 48];Febrero;359.76;359.35;358.67;7/02/2014;14;MCT  Msj Con Terceros;5517.12;BT;2011;CNE;1
>10;0;>48;Marzo;1670.75;0.0;0.0;18/03/2014;18;PDP  Promesa De Pago;65638.9;BT;2010;CEF;1
>10;0;>48;Abril;566.36;0.0;0.0;3/04/2014;17;TELF. NO CORRESPONDE;12357.8;BT;2012;CNE;1
<=10;0;>48;Febrero;388.94;778.56;391.73;26/02/2014;10;MCT  Msj Con Terceros;9959.22;BT;2013;CNE;1
<=10;0;>48;Febrero;226.71;0.0;0.0;7/02/2014;8;MCT  Msj Con Terceros;12861.3;BT;2013;CNE;1
<=10;0;<24, 48];Febrero;491.45;0.0;0.0;13/02/2014;9;MCT  Msj Con Terceros;11209.5;BT;2013;CNE;1
<=10;0;<=24;Febrero;132.97;268.85;405.99;13/02/2014;15;MCT  Msj Con Terceros;1940.11;BT;2013;CNE;1
>10;0;<24, 48];Febrero;1184.8;0.0;0.0;6/02/2014;14;TELF. NO CORRESPONDE;12987.6;BT;2011;CNE;0
<=10;0;>48;Abril;164.13;0.0;0.0;3/04/2014;12;PDP  Promesa De Pago;5504.47;BT;2013;CEF;1
<=10;0;<24, 48];Marzo;698.03;669.13;0.0;17/03/2014;7;MCT  Msj Con Terceros;18246.7;BT;2013;CNE;1
<=10;0;<=24;Febrero;115.44;0.0;0.0;5/02/2014;9;PDP  Promesa De Pago;1844.68;BT;2013;CEF;1
<=10;0;<24, 48];Marzo;1154.22;1736.16;0.0;18/03/2014;8;PAR  Promesa Parcial;12356.0;BT;2012;CEF;0
<=10;0;>48;Abril;1459.07;1437.32;0.0;3/04/2014;7;PDP  Promesa De Pago;46370.7;BT;2013;CEF;1
>10;0;>48;Abril;591.08;0.0;0.0;1/04/2014;16;TELF. NO CORRESPONDE;2426.46;BT;2010;CNE;1
<=10;0;<24, 48];Febrero;354.08;0.0;545.96;3/02/2014;11;CIH  Generar Cita;13628.6;BT;2013;CNE;1
<=10;0;<24, 48];Marzo;364.6;729.4;0.0;4/03/2014;13;MCF  Msj Con Familiar;7657.9;BT;2012;CNE;1
<=10;0;<24, 48];Febrero;1460.17;0.0;305.04;7/02/2014;18;MCF  Msj Con Familiar;11364.1;BT;2012;CNE;0
<=10;0;<24, 48];Febrero;426.28;854.03;1286.43;28/02/2014;13;MCT  Msj Con Terceros;5731.62;BT;2012;CNE;1
<=10;0;>48;Marzo;362.53;0.0;0.0;4/03/2014;16;MCO  Msj Con Conyuge;7362.74;BT;2012;CEF;1
<=10;0;<24, 48];Marzo;156.4;452.18;0.0;4/03/2014;14;MCF  Msj Con Familiar;5979.55;BT;2013;CNE;1
>10;0;<24, 48];Marzo;184.44;165.33;0.0;5/03/2014;10;PDP  Promesa De Pago;3228.18;BT;2011;CEF;1
<=10;0;<24, 48];Abril;461.62;0.0;0.0;7/04/2014;12;TAT  Tratamiento al Titu;11500.7;BT;2012;CEF;1
<=10;0;<24, 48];Abril;952.16;0.0;0.0;8/04/2014;8;MCT  Msj Con Terceros;28142.2;BT;2013;CNE;1
>10;0;<24, 48];Marzo;232.36;467.77;0.0;28/03/2014;11;MCT  Msj Con Terceros;2576.34;BT;2012;CNE;1
<=10;0;<24, 48];Marzo;153.39;309.89;467.54;25/03/2014;17;MCF  Msj Con Familiar;3433.68;BT;2013;CNE;1
<=10;0;<24, 48];Febrero;61.06;264.1;164.1;25/02/2014;13;MCT  Msj Con Terceros;5130.78;BT;2013;CNE;1
>10;0;<24, 48];Abril;106.48;287.2;0.0;29/04/2014;10;MCT  Msj Con Terceros;2957.77;BT;2012;CNE;0
<=10;0;>48;Febrero;344.32;711.72;0.0;11/02/2014;10;MCT  Msj Con Terceros;9638.41;BT;2013;CNE;1
>10;0;>48;Marzo;600.55;601.35;0.0;3/03/2014;10;MCT  Msj Con Terceros;593.72;BT;2010;CNE;0
<=10;0;<=24;Marzo;211.42;211.82;308.79;7/03/2014;10;RPP  Recordar Promesa;2619.52;BT;2013;CEF;1
<=10;0;<24, 48];Marzo;995.37;997.92;0.0;4/03/2014;9;PDP  Promesa De Pago;28893.8;BT;2013;CEF;1
<=10;0;<24, 48];Marzo;494.88;0.0;0.0;20/03/2014;14;IPT  Inbound PDP Total;9173.84;BT;2011;CEF;1
<=10;0;<24, 48];Abril;309.84;620.38;932.24;1/04/2014;16;PDP  Promesa De Pago;6709.1;BT;2014;CEF;1
>10;0;>48;Abril;608.08;0.0;0.0;29/04/2014;20;TELF. NO CORRESPONDE;5907.52;BT;2012;CNE;0
<=10;0;>48;Febrero;268.96;216.61;270.33;13/02/2014;14;MCT  Msj Con Terceros;4631.39;BT;2011;CNE;1
>10;0;<24, 48];Febrero;151.28;302.97;455.69;7/02/2014;15;MCT  Msj Con Terceros;975.16;BT;2011;CNE;1
<=10;0;<=24;Marzo;187.77;187.86;0.0;4/03/2014;15;MCT  Msj Con Terceros;972.6;BT;2014;CNE;1
>10;0;>48;Abril;288.73;288.73;289.81;22/04/2014;8;MCT  Msj Con Terceros;8924.23;BT;2012;CNE;1
>10;0;<24, 48];Marzo;1248.27;1247.59;1249.03;12/03/2014;8;TAT  Tratamiento al Titu;19612.6;BT;2011;CEF;1
>10;0;<24, 48];Marzo;334.88;222.55;0.0;19/03/2014;12;TAT sin contacto con Titular;2705.22;BT;2011;CNE;1
>10;0;>48;Febrero;185.76;0.0;0.0;6/02/2014;14;PDP  Promesa De Pago;13593.9;BT;2012;CEF;1
>10;0;<24, 48];Febrero;2191.63;615.1;1204.94;7/02/2014;16;TELF. NO CORRESPONDE;23339.8;BT;2012;CNE;0
<=10;0;<24, 48];Marzo;840.39;0.0;0.0;4/03/2014;9;TELF. NO CORRESPONDE;24369.6;BT;2013;CNE;1
<=10;0;<24, 48];Marzo;1712.08;0.0;0.0;3/03/2014;15;TELF. NO CORRESPONDE;11954.8;BT;2013;CNE;0
>10;0;<24, 48];Abril;594.6;0.0;0.0;7/04/2014;11;MCT  Msj Con Terceros;16468.1;BT;2012;CNE;1
>10;0;<24, 48];Abril;132.95;0.0;0.0;4/04/2014;7;TELF. NO CORRESPONDE;1970.59;BT;2012;CNE;1
>10;0;>48;Abril;920.75;923.45;2777.06;14/04/2014;7;TAT  Tratamiento al Titu;9375.84;BT;2011;CEF;1
<=10;0;<24, 48];Abril;360.06;0.0;1084.64;4/04/2014;10;MCT  Msj Con Terceros;10237.9;BT;2014;CNE;1
<=10;0;<24, 48];Marzo;1861.31;0.0;0.0;19/03/2014;7;TELF. NO CORRESPONDE;38098.6;BT;2013;CNE;0
>10;0;<=24;Abril;359.79;0.0;0.0;15/04/2014;8;MCF  Msj Con Familiar;6732.3;BT;2011;CNE;1
<=10;0;<24, 48];Marzo;648.94;733.99;733.99;14/03/2014;8;PAR  Promesa Parcial;5131.33;BT;2013;CEF;0
>10;0;<24, 48];Marzo;945.65;0.0;0.0;7/03/2014;18;TAT  Tratamiento al Titu;13723.3;BT;2012;CEF;1
>10;0;>48;Marzo;411.61;228.11;0.0;12/03/2014;10;MCF  Msj Con Familiar;25413.3;BT;2012;CNE;1
<=10;0;>48;Marzo;550.97;1225.33;1905.37;26/03/2014;14;TAT sin contacto con Titular;17740.2;BT;2013;CNE;1
<=10;0;>48;Marzo;981.73;2226.81;0.0;26/03/2014;14;MCT  Msj Con Terceros;68036.6;BT;2012;CNE;1
>10;0;<24, 48];Abril;748.62;0.0;0.0;24/04/2014;18;MCF  Msj Con Familiar;3738.68;BT;2012;CNE;0
<=10;0;<24, 48];Marzo;222.72;195.8;0.0;7/03/2014;11;TELF. NO CORRESPONDE;4711.12;BT;2013;CNE;1
>10;0;<24, 48];Marzo;232.87;392.5;0.0;31/03/2014;13;MCO  Msj Con Conyuge;6588.8;BT;2012;CEF;1
<=10;0;<24, 48];Marzo;775.31;775.8;775.8;4/03/2014;10;PDP  Promesa De Pago;15230.8;BT;2012;CEF;1
<=10;0;>48;Abril;574.51;0.0;0.0;23/04/2014;14;MCF  Msj Con Familiar;16659.4;BT;2013;CNE;1
>10;0;<24, 48];Abril;186.62;0.0;0.0;21/04/2014;13;MCF  Msj Con Familiar;4207.54;BT;2012;CNE;1
>10;0;<24, 48];Abril;1165.38;1563.53;0.0;22/04/2014;14;MCT  Msj Con Terceros;5873.14;BT;2011;CNE;0
<=10;0;<=24;Marzo;109.66;333.69;0.0;3/03/2014;13;MCC  Msj Con Comp De Trab;1125.37;BT;2013;CNE;0
<=10;0;<24, 48];Abril;2762.28;0.0;0.0;23/04/2014;19;TELF. NO CORRESPONDE;22610.8;BT;2012;CNE;0
<=10;0;<24, 48];Febrero;550.25;549.17;0.0;21/02/2014;8;TELF. NO CORRESPONDE;14714.5;BT;2013;CNE;1
<=10;0;<24, 48];Marzo;542.44;542.44;0.0;18/03/2014;12;MCT  Msj Con Terceros;742.45;BT;2011;CNE;0
<=10;0;>48;Febrero;564.31;562.46;0.0;3/02/2014;9;PDP  Promesa De Pago;21453.5;BT;2013;CEF;1
<=10;0;>48;Febrero;352.47;0.0;0.0;7/02/2014;11;TELF. NO CORRESPONDE;11426.6;BT;2012;CNE;1
<=10;0;<=24;Marzo;163.79;131.47;0.0;4/03/2014;14;PDP  Promesa De Pago;1273.41;BT;2012;CEF;1
<=10;0;<=24;Marzo;311.96;311.84;0.0;10/03/2014;16;TELF. NO CORRESPONDE;2815.86;BT;2013;CNE;1
<=10;0;<24, 48];Febrero;202.87;0.0;0.0;12/02/2014;9;TELF. NO CORRESPONDE;5212.73;BT;2013;CNE;1
<=10;0;>48;Abril;357.21;0.0;0.0;24/04/2014;11;PDP  Promesa De Pago;3121.66;BT;2013;CEF;1
>10;0;<24, 48];Febrero;1650.64;0.0;0.0;10/02/2014;17;MCT  Msj Con Terceros;9615.35;BT;2010;CNE;0
>10;0;<24, 48];Marzo;209.85;211.57;0.0;19/03/2014;18;TELF. NO CORRESPONDE;2501.27;BT;2011;CNE;1
>10;0;<24, 48];Abril;260.42;255.75;258.04;8/04/2014;10;MCF  Msj Con Familiar;4622.32;BT;2013;CNE;1
<=10;1;<24, 48];Febrero;1007.49;610.21;103.4;13/02/2014;12;MCT  Msj Con Terceros;22434.3;BT;2013;CNE;1
<=10;0;>48;Abril;75.65;0.0;0.0;14/04/2014;7;PDP  Promesa De Pago;9830.35;BT;2011;CEF;1
<=10;0;<24, 48];Marzo;465.78;937.38;0.0;10/03/2014;13;TELF. NO CORRESPONDE;9083.48;BT;2013;CNE;0
<=10;0;<24, 48];Marzo;226.96;227.07;0.0;18/03/2014;17;PDP  Promesa De Pago;4584.83;BT;2013;CEF;1
<=10;0;>48;Abril;41.67;0.0;0.0;21/04/2014;10;MCT  Msj Con Terceros;26287.2;BT;2013;CNE;1
<=10;0;>48;Febrero;317.91;0.0;358.43;25/02/2014;8;TELF. NO CORRESPONDE;6662.66;BT;2012;CNE;1
>10;0;>48;Abril;1011.62;1546.36;0.0;16/04/2014;20;MCT  Msj Con Terceros;3107.61;BT;2010;CNE;0
>10;0;<24, 48];Abril;164.39;0.0;0.0;8/04/2014;14;PDP  Promesa De Pago;12374.0;BT;2012;CEF;1
<=10;0;<24, 48];Febrero;375.73;372.82;750.86;3/02/2014;13;PDP  Promesa De Pago;8617.33;BT;2013;CEF;1
>10;0;<24, 48];Marzo;1208.92;1208.92;0.0;19/03/2014;7;TAT  Tratamiento al Titu;3212.57;BT;2011;CEF;0
>10;0;<24, 48];Marzo;396.26;478.0;398.3;18/03/2014;19;MCF  Msj Con Familiar;9525.59;BT;2011;CNE;1
<=10;0;<24, 48];Febrero;414.81;830.38;0.0;27/02/2014;13;TELF. NO CORRESPONDE;7831.8;BT;2012;CNE;1
<=10;0;<24, 48];Abril;259.43;0.0;0.0;1/04/2014;13;CAN  Cliente Cancelo;4382.66;BT;2013;CNE;1
<=10;0;>48;Febrero;560.17;448.92;555.23;4/02/2014;11;MCT  Msj Con Terceros;22244.6;BT;2013;CNE;1
>10;0;<24, 48];Abril;172.81;174.15;0.0;3/04/2014;13;MCC  Msj Con Comp De Trab;2381.4;BT;2012;CNE;1
>10;0;<24, 48];Marzo;850.25;694.88;0.0;4/03/2014;10;PDP  Promesa De Pago;18464.0;BT;2012;CEF;1
<=10;0;<24, 48];Marzo;553.93;557.33;0.0;31/03/2014;12;MCT  Msj Con Terceros;14685.3;BT;2012;CNE;1
<=10;0;>48;Abril;37.88;0.0;0.0;11/04/2014;9;MCV  Msj Con Vecino;26918.3;BT;2014;CNE;1
<=10;0;<=24;Marzo;450.03;0.0;0.0;7/03/2014;11;TELF. NO CORRESPONDE;906.25;BT;2013;CNE;1
>10;0;<24, 48];Abril;295.65;0.0;49.52;3/04/2014;11;MCF  Msj Con Familiar;2823.3;BT;2011;CNE;1
<=10;0;<24, 48];Febrero;329.57;667.16;0.0;26/02/2014;10;MCF  Msj Con Familiar;7107.49;BT;2012;CNE;1
<=10;0;<24, 48];Febrero;764.25;0.0;0.0;4/02/2014;10;MCF  Msj Con Familiar;6693.98;BT;2012;CNE;0
<=10;0;<24, 48];Febrero;776.6;785.89;1050.63;12/02/2014;20;MCO  Msj Con Conyuge;5212.02;BT;2013;CEF;0
<=10;0;<24, 48];Febrero;468.28;682.19;0.0;24/02/2014;18;RPP  Recordar Promesa;5639.32;BT;2013;CEF;0
<=10;0;<24, 48];Febrero;267.66;0.0;0.0;5/02/2014;15;TAT  Tratamiento al Titu;8756.84;BT;2013;CEF;1
<=10;0;<24, 48];Abril;2744.83;4289.67;2870.12;30/04/2014;13;TELF. NO CORRESPONDE;50791.5;BT;2013;CNE;0
>10;0;<24, 48];Febrero;288.81;0.0;879.07;6/02/2014;14;PDP  Promesa De Pago;5290.25;BT;2012;CEF;1
<=10;0;<24, 48];Abril;426.16;696.45;788.37;24/04/2014;9;MCT  Msj Con Terceros;4926.72;BT;2013;CNE;1
<=10;0;<=24;Abril;301.51;78.58;78.58;29/04/2014;8;MCF  Msj Con Familiar;4317.63;BT;2013;CNE;1
<=10;1;<=24;Abril;429.77;588.1;0.0;7/04/2014;18;TAT  Tratamiento al Titu;2773.72;BT;2013;CEF;0
>10;0;<24, 48];Febrero;85.64;28.23;70.82;6/02/2014;14;TELF. NO CORRESPONDE;3701.71;BT;2012;CNE;1
<=10;0;<24, 48];Febrero;330.88;667.16;336.78;25/02/2014;8;MCT  Msj Con Terceros;7666.67;BT;2013;CNE;1
<=10;0;<=24;Abril;56.06;0.0;0.0;8/04/2014;9;PDP  Promesa De Pago;9787.77;BT;2013;CEF;1
>10;0;<24, 48];Marzo;355.96;712.4;356.05;5/03/2014;7;PDP  Promesa De Pago;2196.89;BT;2011;CEF;1
>10;0;<24, 48];Marzo;127.07;0.0;0.0;11/03/2014;15;MCT  Msj Con Terceros;12927.4;BT;2012;CNE;1
<=10;0;<24, 48];Marzo;95.58;0.0;0.0;6/03/2014;11;PDP  Promesa De Pago;19254.3;BT;2014;CEF;1
<=10;0;<=24;Marzo;36.17;64.48;95.7;4/03/2014;9;PDP  Promesa De Pago;5470.8;BT;2013;CEF;1
<=10;0;>48;Febrero;972.05;0.0;0.0;4/02/2014;8;PDP  Promesa De Pago;19113.7;BT;2011;CEF;1
<=10;0;<24, 48];Abril;434.03;663.66;0.0;23/04/2014;20;MCF  Msj Con Familiar;4515.92;BT;2012;CNE;0
<=10;0;<24, 48];Abril;85.76;0.0;0.0;3/04/2014;15;PDP  Promesa De Pago;30402.3;BT;2013;CEF;1
<=10;0;<24, 48];Febrero;608.71;0.0;135.96;3/02/2014;12;TELF. NO CORRESPONDE;20449.3;BT;2013;CNE;1
<=10;0;<24, 48];Febrero;990.14;0.0;0.0;12/02/2014;14;MCT  Msj Con Terceros;28213.8;BT;2013;CNE;1
<=10;0;>48;Marzo;373.53;749.75;0.0;24/03/2014;16;TELF. NO CORRESPONDE;5633.02;BT;2011;CNE;1
<=10;0;<24, 48];Marzo;287.39;576.18;0.0;7/03/2014;9;MCF  Msj Con Familiar;7206.27;BT;2013;CNE;1
<=10;0;>48;Abril;931.01;0.0;0.0;3/04/2014;8;MCT  Msj Con Terceros;17162.5;BT;2012;CNE;1
>10;0;<24, 48];Abril;639.91;0.0;964.44;1/04/2014;9;MCT  Msj Con Terceros;4426.3;BT;2012;CNE;1
<=10;0;<24, 48];Febrero;1569.31;0.0;0.0;11/02/2014;12;MCF  Msj Con Familiar;18654.2;BT;2012;CNE;0
<=10;0;>48;Febrero;1254.52;1254.86;1196.64;17/02/2014;14;MCF  Msj Con Familiar;53132.8;BT;2013;CNE;1
<=10;0;<=24;Abril;253.12;0.0;0.0;10/04/2014;13;PDP  Promesa De Pago;2597.11;BT;2014;CEF;1
<=10;0;>48;Febrero;1550.34;0.0;0.0;19/02/2014;18;TELF. NO CORRESPONDE;13021.5;BT;2012;CNE;0
>10;0;>48;Marzo;660.21;659.41;0.0;5/03/2014;17;MCO  Msj Con Conyuge;17523.3;BT;2011;CEF;1
<=10;0;>48;Febrero;492.95;0.0;492.97;10/02/2014;11;RPP  Recordar Promesa;14985.3;BT;2013;CEF;1
>10;0;<24, 48];Abril;310.21;472.48;0.0;21/04/2014;18;TAT  Tratamiento al Titu;1520.29;BT;2011;CEF;0
<=10;0;<24, 48];Abril;137.7;0.0;0.0;22/04/2014;8;PDP  Promesa De Pago;3845.27;BT;2013;CEF;1
<=10;0;<24, 48];Febrero;1863.85;0.0;0.0;27/02/2014;19;MCE  Msj Con Empleada;20309.9;BT;2013;CNE;0
<=10;0;<24, 48];Febrero;1293.62;0.0;0.0;10/02/2014;17;MCT  Msj Con Terceros;11342.3;BT;2013;CNE;0
<=10;1;<24, 48];Abril;478.02;718.8;718.8;4/04/2014;10;MCT  Msj Con Terceros;4813.6;BT;2013;CNE;1
<=10;0;>48;Febrero;616.15;1233.7;0.0;20/02/2014;12;MCT  Msj Con Terceros;19209.6;BT;2013;CNE;1
<=10;1;<24, 48];Marzo;4024.28;0.0;0.0;6/03/2014;20;MCT  Msj Con Terceros;31264.3;BT;2013;CNE;0
>10;0;>48;Marzo;838.32;351.77;0.0;31/03/2014;17;CIH  Generar Cita;3530.34;BT;2010;CNE;0
>10;0;<24, 48];Abril;517.62;0.0;0.0;3/04/2014;8;PDP  Promesa De Pago;2030.21;BT;2011;CEF;1
<=10;0;<24, 48];Febrero;816.58;0.0;0.0;19/02/2014;19;MCT  Msj Con Terceros;19005.8;BT;2013;CNE;0
<=10;0;<24, 48];Febrero;128.49;0.0;0.0;10/02/2014;15;TAT  Tratamiento al Titu;3022.78;BT;2013;CEF;1
<=10;0;<24, 48];Marzo;295.57;592.71;0.0;21/03/2014;13;TELF. NO CORRESPONDE;6094.3;BT;2012;CNE;1
>10;0;<24, 48];Febrero;1154.62;950.04;567.96;19/02/2014;17;TAT sin contacto con Titular;12594.1;BT;2012;CNE;0
<=10;0;<=24;Marzo;1057.64;0.0;0.0;11/03/2014;10;PDP  Promesa De Pago;1053.19;BT;2013;CEF;0
<=10;0;<24, 48];Abril;544.89;0.0;0.0;10/04/2014;10;PDP  Promesa De Pago;13046.3;BT;2012;CEF;1
<=10;0;<24, 48];Abril;606.51;603.76;168.66;16/04/2014;7;MCT  Msj Con Terceros;13686.5;BT;2013;CNE;1
<=10;0;<24, 48];Marzo;650.45;1311.65;0.0;27/03/2014;15;MCE  Msj Con Empleada;11144.7;BT;2012;CNE;1
<=10;0;<24, 48];Febrero;459.12;0.7;458.53;6/02/2014;9;MCT  Msj Con Terceros;11369.6;BT;2013;CNE;1
<=10;0;<24, 48];Febrero;128.49;0.0;0.0;7/02/2014;16;MCT  Msj Con Terceros;3022.78;BT;2013;CNE;1
<=10;0;<24, 48];Abril;1390.8;0.0;0.0;2/04/2014;17;IPT  Inbound PDP Total;18195.1;BT;2013;CEF;0
<=10;0;<24, 48];Febrero;236.09;238.2;0.0;3/02/2014;11;TAT  Tratamiento al Titu;5593.22;BT;2013;CEF;1
>10;0;<24, 48];Abril;141.89;0.0;0.0;3/04/2014;11;PDP  Promesa De Pago;7637.16;BT;2012;CEF;1
<=10;0;<24, 48];Marzo;82.03;99.64;0.0;5/03/2014;9;TELF. NO CORRESPONDE;1644.52;BT;2012;CNE;1
<=10;0;<24, 48];Abril;137.98;136.54;416.83;15/04/2014;16;MCT  Msj Con Terceros;1758.41;BT;2012;CNE;1
<=10;0;>48;Febrero;607.85;0.0;189.48;4/02/2014;12;TELF. NO CORRESPONDE;18166.6;BT;2013;CNE;1
<=10;0;<24, 48];Marzo;674.08;1079.63;0.0;17/03/2014;18;MCF  Msj Con Familiar;19357.6;BT;2012;CNE;1
>10;1;<24, 48];Marzo;258.03;258.32;258.01;11/03/2014;20;PDP  Promesa De Pago;2986.57;BT;2012;CEF;1
>10;0;<=24;Marzo;603.57;0.0;0.0;5/03/2014;15;PDP  Promesa De Pago;4591.97;BT;2012;CEF;1
>10;0;<24, 48];Febrero;230.03;0.0;0.0;4/02/2014;7;TELF. NO CORRESPONDE;4752.65;BT;2011;CNE;1
