NRO_VEC_COB;ESTADO_PDP;NRO_CUOTAS;MES;MES_0;MES_1;MES_2;FECHALLAMADA;HORA;RESULTADOLLAMADA;DEUDA_TOTAL;ESTATUS;ACTIVACION;TIPOCONTACTO;MORA
>10;0;<24, 48];Febrero;273.86;0.0;0.0;18/02/2014;15;MCT  Msj Con Terceros;2880.2;BT;2012;CNE;1
<=10;0;<24, 48];Abril;1812.03;0.0;2787.02;22/04/2014;16;MCT  Msj Con Terceros;31459.6;BT;2014;CNE;0
<=10;0;<24, 48];Febrero;279.06;0.0;0.0;5/02/2014;9;PAR  Promesa Parcial;5721.67;BT;2013;CEF;1
<=10;0;<24, 48];Marzo;187.92;189.36;0.0;5/03/2014;10;PDP  Promesa De Pago;3383.23;BT;2013;CEF;1
<=10;0;>48;Marzo;1453.47;2191.52;0.0;10/03/2014;11;MCT  Msj Con Terceros;19981.0;BT;2012;CNE;0
<=10;0;<=24;Febrero;522.66;785.98;785.98;6/02/2014;12;TAT  Tratamiento al Titu;1941.51;BT;2013;CEF;0
<=10;0;<24, 48];Abril;211.46;244.14;0.0;3/04/2014;9;TELF. NO CORRESPONDE;28530.3;BT;2013;CNE;1
<=10;0;<24, 48];Febrero;612.71;305.21;766.0;4/02/2014;19;TELF. NO CORRESPONDE;1290.15;BT;2011;CNE;0
<=10;0;<=24;Abril;49.74;0.0;0.0;14/04/2014;7;CIH  Generar Cita;2030.8;BT;2012;CNE;1
>10;0;>48;Febrero;340.45;371.3;298.29;5/02/2014;8;MCF  Msj Con Familiar;33695.8;BT;2011;CNE;1
<=10;0;<24, 48];Marzo;112.96;0.0;0.0;5/03/2014;9;PDP  Promesa De Pago;8333.39;BT;2011;CEF;1
<=10;0;<=24;Febrero;334.37;704.37;1066.82;13/02/2014;8;MCT  Msj Con Terceros;1010.4;BT;2013;CNE;1
<=10;0;<24, 48];Febrero;348.65;348.65;0.0;27/02/2014;8;TAT  Tratamiento al Titu;4922.87;BT;2011;CEF;1
<=10;0;<24, 48];Abril;287.19;0.0;863.76;16/04/2014;8;TELF. NO CORRESPONDE;5664.24;BT;2013;CNE;1
>10;0;<=24;Abril;716.84;0.0;0.0;11/04/2014;19;MCF  Msj Con Familiar;2372.45;BT;2012;CNE;0
<=10;0;<24, 48];Febrero;708.02;1418.5;2136.27;3/02/2014;9;PDP  Promesa De Pago;22422.4;BT;2013;CEF;1
<=10;0;<=24;Febrero;135.15;270.87;408.03;27/02/2014;13;TELF. NO CORRESPONDE;1751.15;BT;2013;CNE;1
<=10;0;<24, 48];Marzo;297.84;429.04;0.0;27/03/2014;13;MCT  Msj Con Terceros;2431.56;BT;2013;CNE;0
<=10;0;<24, 48];Marzo;579.56;1168.14;579.88;19/03/2014;9;MCE  Msj Con Empleada;11834.0;BT;2013;CNE;1
<=10;1;<24, 48];Marzo;804.68;1064.12;0.0;20/03/2014;7;TAT  Tratamiento al Titu;20822.9;BT;2013;CEF;1
<=10;0;<24, 48];Febrero;448.21;0.0;0.0;17/02/2014;8;MCT  Msj Con Terceros;2775.07;BT;2012;CNE;0
<=10;0;<24, 48];Marzo;804.68;1064.12;0.0;21/03/2014;9;TAT sin contacto con Titular;20822.9;BT;2013;CNE;1
>10;0;<24, 48];Febrero;289.39;289.93;289.13;5/02/2014;15;PDP  Promesa De Pago;5435.37;BT;2012;CEF;1
<=10;0;>48;Marzo;51.46;0.0;112.98;25/03/2014;18;MCT  Msj Con Terceros;13040.2;BT;2012;CNE;1
<=10;0;<24, 48];Abril;21.22;0.0;0.0;10/04/2014;11;TELF. NO CORRESPONDE;4290.27;BT;2013;CNE;1
<=10;0;<=24;Febrero;23.82;0.0;0.0;14/02/2014;10;MCT  Msj Con Terceros;2814.28;BT;2014;CNE;1
<=10;0;<=24;Marzo;259.82;526.85;798.14;31/03/2014;8;MCT  Msj Con Terceros;1683.87;BT;2013;CNE;1
>10;0;<24, 48];Abril;456.06;0.0;0.0;24/04/2014;18;MCT  Msj Con Terceros;8644.43;BT;2012;CNE;1
<=10;0;<24, 48];Febrero;231.83;0.0;231.85;18/02/2014;14;MCT  Msj Con Terceros;5737.77;BT;2013;CNE;1
>10;0;<24, 48];Marzo;199.4;199.4;0.0;26/03/2014;12;MCT  Msj Con Terceros;4288.6;BT;2011;CNE;1
<=10;0;<24, 48];Marzo;1238.66;1660.12;0.0;12/03/2014;10;TAT  Tratamiento al Titu;6395.38;BT;2012;CEF;0
<=10;0;>48;Abril;1251.55;1251.55;0.0;24/04/2014;19;MCT  Msj Con Terceros;10429.1;BT;2013;CNE;0
>10;0;>48;Abril;198.58;809.15;1174.26;16/04/2014;12;MCT  Msj Con Terceros;31912.4;BT;2012;CNE;1
>10;0;<24, 48];Abril;1352.69;0.0;1732.22;2/04/2014;20;TELF. NO CORRESPONDE;15994.1;BT;2012;CNE;0
<=10;0;<24, 48];Marzo;374.08;0.0;391.56;4/03/2014;13;PDP  Promesa De Pago;11652.3;BT;2013;CEF;1
>10;0;<24, 48];Febrero;186.97;187.01;187.27;5/02/2014;17;TAT sin contacto con Titular;1256.56;BT;2011;CNE;1
<=10;0;<24, 48];Abril;577.42;868.42;0.0;2/04/2014;20;TELF. NO CORRESPONDE;5115.87;BT;2013;CNE;0
<=10;0;>48;Marzo;1088.24;2238.66;0.0;3/03/2014;9;TAT  Tratamiento al Titu;35474.1;BT;2012;CEF;0
<=10;0;<24, 48];Abril;79.87;0.0;0.0;16/04/2014;11;PDP  Promesa De Pago;4293.97;BT;2012;CEF;1
<=10;0;>48;Marzo;424.53;421.65;300.96;18/03/2014;13;PDP  Promesa De Pago;12785.9;BT;2013;CEF;1
<=10;0;<=24;Abril;341.67;1.56;687.05;11/04/2014;7;MCT  Msj Con Terceros;4983.16;BT;2013;CNE;1
>10;0;<24, 48];Marzo;287.34;0.0;0.0;6/03/2014;12;MCT  Msj Con Terceros;7707.76;BT;2012;CNE;1
>10;0;<=24;Abril;255.38;0.0;859.37;30/04/2014;9;MCF  Msj Con Familiar;752.34;BT;2012;CNE;1
>10;0;>48;Marzo;482.4;0.0;0.0;13/03/2014;11;MCT  Msj Con Terceros;6739.63;BT;2011;CNE;1
>10;0;<24, 48];Abril;347.26;0.0;0.0;3/04/2014;11;PDP  Promesa De Pago;4837.34;BT;2012;CEF;1
<=10;0;<24, 48];Febrero;1414.43;0.0;0.0;10/02/2014;13;MCF  Msj Con Familiar;15930.3;BT;2012;CNE;0
<=10;0;>48;Marzo;423.49;848.56;0.0;14/03/2014;10;MCT  Msj Con Terceros;7201.97;BT;2011;CNE;1
<=10;0;>48;Febrero;211.91;228.71;219.6;11/02/2014;20;PDP  Promesa De Pago;5823.99;BT;2013;CEF;1
<=10;0;<=24;Marzo;711.98;444.48;66.52;26/03/2014;9;MCT  Msj Con Terceros;6426.72;BT;2013;CNE;1
<=10;0;<24, 48];Abril;731.24;0.0;723.72;30/04/2014;14;MCT  Msj Con Terceros;10977.0;BT;2011;CNE;1
<=10;0;>48;Marzo;192.8;0.0;0.0;6/03/2014;14;PDP  Promesa De Pago;4112.85;BT;2012;CEF;1
<=10;0;<24, 48];Febrero;719.23;0.0;0.0;28/02/2014;12;MCT  Msj Con Terceros;4299.86;BT;2012;CNE;0
<=10;0;<=24;Marzo;277.78;0.0;0.0;13/03/2014;7;PDP  Promesa De Pago;1911.67;BT;2013;CEF;1
>10;0;>48;Marzo;1130.99;1130.99;0.0;12/03/2014;20;MCT  Msj Con Terceros;6303.65;BT;2011;CNE;0
<=10;0;<24, 48];Marzo;64.5;11.32;0.0;4/03/2014;10;PDP  Promesa De Pago;7197.36;BT;2013;CEF;1
<=10;0;<24, 48];Febrero;112.43;104.94;0.0;10/02/2014;11;PDP  Promesa De Pago;5054.72;BT;2013;CEF;1
>10;0;<24, 48];Marzo;350.37;355.75;0.0;7/03/2014;12;MCT  Msj Con Terceros;3665.56;BT;2012;CNE;1
<=10;0;<24, 48];Febrero;210.61;0.0;0.0;13/02/2014;8;PDP  Promesa De Pago;4125.84;BT;2013;CEF;1
<=10;0;>48;Febrero;31.61;0.0;0.0;3/02/2014;11;PDP  Promesa De Pago;7089.11;BT;2013;CEF;1
<=10;0;<24, 48];Febrero;480.09;0.0;0.0;5/02/2014;13;NPL  No Pasan La Llamada;4235.26;BT;2013;CNE;0
>10;0;<24, 48];Febrero;244.7;173.22;176.96;28/02/2014;9;PDP  Promesa De Pago;6770.65;BT;2011;CEF;1
<=10;1;<24, 48];Marzo;247.74;396.59;647.06;11/03/2014;9;PDP  Promesa De Pago;5160.69;BT;2013;CEF;1
<=10;0;>48;Marzo;537.66;709.59;0.0;4/03/2014;12;PDP  Promesa De Pago;46250.8;BT;2013;CEF;1
<=10;0;<24, 48];Abril;327.16;327.16;981.89;25/04/2014;10;PDP  Promesa De Pago;6909.77;BT;2014;CEF;1
<=10;0;<24, 48];Febrero;91.19;56.47;0.0;11/02/2014;12;TELF. NO CORRESPONDE;9801.59;BT;2013;CNE;1
<=10;0;<=24;Febrero;1457.8;0.0;0.0;25/02/2014;9;MCT  Msj Con Terceros;4901.94;BT;2013;CNE;0
<=10;0;<24, 48];Marzo;295.79;0.0;0.0;19/03/2014;19;PDP  Promesa De Pago;8605.82;BT;2013;CEF;1
>10;0;<24, 48];Abril;68.07;0.0;0.0;9/04/2014;7;MCT  Msj Con Terceros;3981.25;BT;2012;CNE;1
<=10;0;>48;Marzo;475.4;471.24;469.11;28/03/2014;8;TAT  Tratamiento al Titu;10499.2;BT;2012;CEF;1
<=10;1;>48;Marzo;655.5;878.0;0.0;12/03/2014;12;TAT sin contacto con Titular;5635.91;BT;2012;CNE;0
<=10;0;<24, 48];Abril;1474.55;0.0;0.0;1/04/2014;10;PDP  Promesa De Pago;43182.4;BT;2013;CEF;1
<=10;0;<24, 48];Febrero;2447.99;0.0;137.21;4/02/2014;9;PDP  Promesa De Pago;73059.9;BT;2013;CEF;1
<=10;0;<=24;Febrero;713.54;0.0;0.0;20/02/2014;16;PAR  Promesa Parcial;711.79;BT;2012;CEF;0
<=10;0;>48;Marzo;384.02;0.0;0.0;3/03/2014;12;TELF. NO CORRESPONDE;5096.72;BT;2010;CNE;1
<=10;0;<24, 48];Abril;634.76;0.0;0.0;30/04/2014;13;MCT  Msj Con Terceros;16505.9;BT;2013;CNE;1
<=10;0;>48;Febrero;141.5;258.2;791.05;3/02/2014;8;MCF  Msj Con Familiar;62537.4;BT;2013;CNE;1
<=10;0;<24, 48];Abril;276.13;0.0;0.0;21/04/2014;12;TELF. NO CORRESPONDE;6168.29;BT;2012;CNE;1
<=10;1;<24, 48];Abril;1084.07;1452.0;0.0;22/04/2014;17;MCT  Msj Con Terceros;6166.74;BT;2011;CNE;0
<=10;0;<24, 48];Marzo;313.97;0.0;315.75;14/03/2014;11;MCF  Msj Con Familiar;8338.56;BT;2012;CNE;1
<=10;0;<=24;Febrero;470.74;478.44;484.68;5/02/2014;11;PDP  Promesa De Pago;944.26;BT;2012;CEF;0
<=10;0;<24, 48];Febrero;535.18;535.18;805.23;20/02/2014;13;TELF. NO CORRESPONDE;5706.87;BT;2013;CNE;0
<=10;0;<24, 48];Abril;217.81;0.0;0.0;21/04/2014;10;PDP  Promesa De Pago;8783.97;BT;2013;CEF;1
<=10;0;<24, 48];Abril;323.24;53.06;0.0;15/04/2014;7;MCT  Msj Con Terceros;7174.43;BT;2013;CNE;1
<=10;0;<24, 48];Abril;194.02;0.0;0.0;7/04/2014;7;MCT  Msj Con Terceros;4328.8;BT;2013;CNE;1
<=10;0;<24, 48];Abril;752.92;0.0;0.0;14/04/2014;9;MCO  Msj Con Conyuge;5630.59;BT;2013;CEF;0
<=10;0;<24, 48];Febrero;2078.19;0.0;0.0;12/02/2014;16;TAT sin contacto con Titular;21519.8;BT;2012;CNE;0
>10;0;<24, 48];Marzo;30.62;258.87;490.03;31/03/2014;13;MCT  Msj Con Terceros;3207.02;BT;2012;CNE;1
>10;0;<24, 48];Febrero;455.44;0.0;463.79;12/02/2014;10;MCF  Msj Con Familiar;2385.11;BT;2010;CNE;1
>10;0;<24, 48];Marzo;267.98;268.56;237.15;21/03/2014;11;CIH  Generar Cita;2778.54;BT;2012;CNE;1
<=10;0;<=24;Marzo;156.85;156.85;156.73;27/03/2014;9;TELF. NO CORRESPONDE;1977.5;BT;2013;CNE;1
<=10;0;<24, 48];Abril;349.7;0.0;1058.44;4/04/2014;14;MCF  Msj Con Familiar;8006.52;BT;2013;CNE;1
<=10;0;<24, 48];Abril;219.91;0.0;223.96;4/04/2014;9;PDP  Promesa De Pago;6329.66;BT;2013;CEF;1
<=10;0;<=24;Marzo;709.15;952.51;0.0;3/03/2014;11;TELF. NO CORRESPONDE;3134.56;BT;2013;CNE;0
<=10;0;>48;Febrero;754.79;1484.1;0.0;11/02/2014;16;TAT  Tratamiento al Titu;55651.2;BT;2013;CEF;1
>10;0;>48;Marzo;1041.78;0.0;0.0;14/03/2014;8;TAT  Tratamiento al Titu;41085.2;BT;2010;CEF;1
>10;0;<24, 48];Febrero;1691.43;848.46;1693.96;11/02/2014;7;PDP  Promesa De Pago;41868.7;BT;2012;CEF;1
<=10;0;<=24;Febrero;459.78;0.0;0.0;17/02/2014;10;MCF  Msj Con Familiar;3091.65;BT;2013;CNE;0
<=10;0;>48;Abril;301.06;359.9;0.0;4/04/2014;15;TAT sin contacto con Titular;10480.9;BT;2013;CNE;1
<=10;1;<24, 48];Marzo;1540.15;1540.15;0.0;11/03/2014;7;MCF  Msj Con Familiar;14653.4;BT;2013;CNE;0
>10;0;<24, 48];Marzo;447.69;674.43;0.0;20/03/2014;9;CIT  Genera Cita Otro Dia;2180.82;BT;2011;CNE;0
<=10;0;<=24;Marzo;622.67;0.0;0.0;14/03/2014;8;PDP  Promesa De Pago;622.34;BT;2013;CEF;0
>10;0;>48;Febrero;153.91;32.16;0.0;7/02/2014;11;TAT  Tratamiento al Titu;9167.57;BT;2012;CEF;1
<=10;0;>48;Abril;385.9;0.0;0.0;3/04/2014;16;MCT  Msj Con Terceros;12754.3;BT;2013;CNE;1
<=10;0;>48;Febrero;1153.22;0.0;0.0;6/02/2014;11;TAT  Tratamiento al Titu;57677.5;BT;2013;CEF;1
<=10;0;<=24;Abril;211.97;212.34;212.56;3/04/2014;12;MCT  Msj Con Terceros;2586.59;BT;2013;CNE;1
>10;0;<24, 48];Abril;62.51;0.0;0.0;9/04/2014;9;PDP  Promesa De Pago;2662.36;BT;2013;CEF;1
>10;0;<24, 48];Marzo;339.95;0.0;0.0;4/03/2014;14;PAR  Promesa Parcial;5358.59;BT;2011;CEF;1
<=10;0;>48;Marzo;3116.5;3116.5;0.0;21/03/2014;12;TELF. NO CORRESPONDE;31527.0;BT;2012;CNE;0
<=10;0;<24, 48];Marzo;631.23;652.32;0.0;26/03/2014;12;RPP  Recordar Promesa;644.35;BT;2011;CEF;0
>10;0;>48;Abril;1079.47;0.0;0.0;3/04/2014;7;PDP  Promesa De Pago;27832.0;BT;2012;CEF;1
<=10;0;<24, 48];Febrero;2294.24;0.0;0.0;25/02/2014;14;MCC  Msj Con Comp De Trab;23430.8;BT;2013;CNE;0
<=10;0;<24, 48];Marzo;1120.09;1221.5;1217.07;5/03/2014;11;MCF  Msj Con Familiar;4151.33;BT;2011;CNE;0
<=10;0;<=24;Marzo;107.46;121.04;0.0;4/03/2014;19;TELF. NO CORRESPONDE;4721.29;BT;2013;CNE;1
<=10;0;<24, 48];Febrero;90.42;0.0;339.95;19/02/2014;11;MCC  Msj Con Comp De Trab;8320.76;BT;2013;CNE;1
<=10;0;<24, 48];Abril;169.07;0.0;0.0;8/04/2014;8;MCF  Msj Con Familiar;3554.0;BT;2012;CNE;1
>10;0;<24, 48];Abril;694.64;0.0;0.0;7/04/2014;8;MCT  Msj Con Terceros;10470.1;BT;2012;CNE;1
<=10;0;<24, 48];Marzo;575.55;682.79;0.0;26/03/2014;10;PDP  Promesa De Pago;22298.7;BT;2013;CEF;1
<=10;0;<24, 48];Marzo;213.86;205.65;212.34;5/03/2014;8;MCF  Msj Con Familiar;4054.04;BT;2013;CNE;1
<=10;0;<24, 48];Febrero;1067.45;0.0;0.0;19/02/2014;12;MCT  Msj Con Terceros;8836.17;BT;2012;CNE;0
<=10;0;<24, 48];Marzo;24.35;587.3;587.88;4/03/2014;11;CAN  Cliente Cancelo;14069.8;BT;2013;CNE;1
<=10;0;<24, 48];Marzo;1329.61;0.0;0.0;3/03/2014;11;MCT  Msj Con Terceros;18245.4;BT;2013;CNE;1
<=10;0;<=24;Marzo;442.86;0.0;0.0;21/03/2014;14;MCT  Msj Con Terceros;2523.73;BT;2013;CNE;0
<=10;0;<=24;Abril;1328.74;0.0;0.0;9/04/2014;12;MCF  Msj Con Familiar;3947.36;BT;2013;CNE;0
>10;0;<=24;Febrero;219.91;220.43;0.0;3/02/2014;13;TAT  Tratamiento al Titu;658.35;BT;2012;CEF;1
<=10;0;<24, 48];Marzo;299.4;0.0;0.0;24/03/2014;20;TELF. NO CORRESPONDE;6439.91;BT;2013;CNE;1
<=10;0;<24, 48];Marzo;1145.22;1086.85;0.0;21/03/2014;10;TELF. NO CORRESPONDE;21631.2;BT;2013;CNE;0
<=10;0;>48;Marzo;1987.07;0.0;0.0;14/03/2014;8;MCT  Msj Con Terceros;19177.0;BT;2013;CNE;0
<=10;0;<=24;Febrero;621.97;632.01;637.7;14/02/2014;17;PAR  Promesa Parcial;621.3;BT;2013;CEF;0
>10;0;<24, 48];Abril;366.89;0.0;1173.24;15/04/2014;19;MCT  Msj Con Terceros;12147.3;BT;2012;CNE;1
<=10;0;<24, 48];Febrero;232.14;0.0;0.0;5/02/2014;7;PDP  Promesa De Pago;24353.7;BT;2013;CEF;1
>10;0;>48;Abril;245.44;0.0;0.0;23/04/2014;12;MCT  Msj Con Terceros;4054.53;BT;2011;CNE;1
<=10;0;<24, 48];Febrero;285.66;365.15;735.03;14/02/2014;14;TAT  Tratamiento al Titu;6820.67;BT;2013;CEF;1
<=10;0;<24, 48];Marzo;963.09;1470.79;0.0;11/03/2014;17;PDP  Promesa De Pago;6065.96;BT;2012;CEF;1
>10;0;>48;Marzo;651.76;51.87;0.0;13/03/2014;7;CIH  Generar Cita;67818.4;BT;2012;CNE;1
>10;0;<=24;Febrero;562.33;0.0;0.0;4/02/2014;19;MCT  Msj Con Terceros;1135.67;BT;2012;CNE;1
<=10;0;<24, 48];Febrero;627.06;1321.46;0.0;14/02/2014;12;PAR  Promesa Parcial;20149.0;BT;2012;CEF;0
<=10;0;>48;Febrero;165.41;0.0;0.0;17/02/2014;9;TELF. NO CORRESPONDE;13405.9;BT;2013;CNE;1
<=10;0;<24, 48];Febrero;210.82;989.97;1138.96;6/02/2014;14;TELF. NO CORRESPONDE;24838.2;BT;2012;CNE;1
>10;0;>48;Marzo;577.3;580.35;0.0;13/03/2014;8;MCT  Msj Con Terceros;5018.61;BT;2010;CNE;1
>10;0;<24, 48];Febrero;116.91;0.0;130.98;3/02/2014;15;PDP  Promesa De Pago;1637.96;BT;2012;CEF;1
<=10;0;<24, 48];Marzo;591.77;591.75;0.0;12/03/2014;14;MCF  Msj Con Familiar;14450.7;BT;2012;CNE;1
>10;0;<24, 48];Marzo;581.83;685.96;0.0;7/03/2014;8;PDP  Promesa De Pago;11329.6;BT;2011;CEF;1
<=10;0;<24, 48];Abril;259.33;0.0;0.0;14/04/2014;15;TELF. NO CORRESPONDE;4696.73;BT;2013;CNE;1
<=10;0;<24, 48];Abril;882.78;1180.88;875.34;2/04/2014;10;MCF  Msj Con Familiar;5329.6;BT;2013;CNE;0
<=10;0;<=24;Marzo;43.67;0.0;0.0;18/03/2014;9;MCT  Msj Con Terceros;2478.6;BT;2013;CNE;1
<=10;0;<24, 48];Marzo;265.01;265.01;798.77;31/03/2014;18;MCT  Msj Con Terceros;6210.62;BT;2014;CNE;1
<=10;0;<=24;Abril;259.56;264.26;285.87;16/04/2014;9;TELF. NO CORRESPONDE;755.37;BT;2013;CNE;1
<=10;0;>48;Marzo;862.85;1300.08;0.0;18/03/2014;14;MCT  Msj Con Terceros;11728.5;BT;2012;CNE;0
>10;0;>48;Abril;446.62;485.42;479.86;3/04/2014;10;TELF. NO CORRESPONDE;6174.08;BT;2011;CNE;1
<=10;0;<24, 48];Marzo;287.39;576.18;0.0;13/03/2014;13;TELF. NO CORRESPONDE;7206.27;BT;2013;CNE;1
<=10;0;<24, 48];Abril;803.21;0.0;1944.62;10/04/2014;11;TAT  Tratamiento al Titu;22628.0;BT;2014;CEF;1
>10;0;<24, 48];Abril;1518.67;0.0;0.0;3/04/2014;7;MCT  Msj Con Terceros;60570.9;BT;2012;CNE;1
<=10;0;<24, 48];Febrero;1327.67;0.0;0.0;18/02/2014;14;MCF  Msj Con Familiar;9910.23;BT;2013;CNE;0
>10;0;<24, 48];Marzo;1036.61;1036.61;0.0;27/03/2014;8;MCF  Msj Con Familiar;5230.56;BT;2010;CNE;1
<=10;0;<24, 48];Abril;306.43;0.0;0.0;23/04/2014;11;TELF. NO CORRESPONDE;6873.33;BT;2013;CNE;1
<=10;0;>48;Abril;673.97;0.0;0.0;9/04/2014;7;PDP  Promesa De Pago;21901.6;BT;2013;CEF;1
<=10;0;<=24;Febrero;620.65;621.34;1244.86;12/02/2014;10;MCV  Msj Con Vecino;8834.83;BT;2013;CNE;1
<=10;0;>48;Febrero;499.35;498.73;490.46;10/02/2014;14;MCT  Msj Con Terceros;7969.67;BT;2011;CNE;1
>10;0;<24, 48];Marzo;444.03;454.43;193.42;24/03/2014;12;MCF  Msj Con Familiar;19291.6;BT;2012;CNE;1
>10;0;>48;Febrero;581.35;0.0;0.0;3/02/2014;16;TELF. NO CORRESPONDE;11071.4;BT;2011;CNE;1
>10;0;<24, 48];Febrero;440.57;11.6;0.0;18/02/2014;16;TAT  Tratamiento al Titu;5696.02;BT;2011;CEF;1
<=10;0;>48;Marzo;384.02;0.0;0.0;5/03/2014;20;TELF. NO CORRESPONDE;5096.72;BT;2010;CNE;1
<=10;0;<24, 48];Febrero;2184.21;0.0;0.0;26/02/2014;16;MCT  Msj Con Terceros;21899.2;BT;2013;CNE;0
>10;0;<24, 48];Febrero;1096.84;1096.84;0.0;10/02/2014;7;MCE  Msj Con Empleada;11663.2;BT;2012;CNE;0
<=10;0;<24, 48];Abril;293.57;0.0;0.0;10/04/2014;13;MCF  Msj Con Familiar;8454.3;BT;2013;CNE;1
<=10;0;>48;Abril;581.78;582.64;582.49;4/04/2014;7;MCT  Msj Con Terceros;15573.1;BT;2013;CNE;1
<=10;0;<24, 48];Marzo;60.37;72.77;246.67;6/03/2014;16;MCT  Msj Con Terceros;4780.97;BT;2013;CNE;1
<=10;0;>48;Marzo;871.81;0.0;0.0;4/03/2014;9;PDP  Promesa De Pago;27764.8;BT;2013;CEF;1
>10;0;<24, 48];Marzo;334.1;683.5;1035.11;31/03/2014;19;MCT  Msj Con Terceros;6556.38;BT;2012;CNE;1
<=10;0;>48;Febrero;301.12;663.49;0.0;12/02/2014;7;MCT  Msj Con Terceros;9228.98;BT;2012;CNE;1
<=10;0;<24, 48];Abril;470.55;0.0;0.0;9/04/2014;18;PDP  Promesa De Pago;9191.06;BT;2013;CEF;1
<=10;0;>48;Marzo;607.12;1012.23;98.59;14/03/2014;9;PDP  Promesa De Pago;46834.8;BT;2013;CEF;1
<=10;0;<24, 48];Marzo;837.25;1576.96;0.0;5/03/2014;10;MCT  Msj Con Terceros;20184.5;BT;2013;CNE;0
<=10;0;>48;Febrero;43.13;1949.81;1726.8;11/02/2014;20;PDP  Promesa De Pago;76003.8;BT;2013;CEF;1
>10;0;<24, 48];Abril;253.73;0.0;0.0;21/04/2014;13;TAT  Tratamiento al Titu;3295.89;BT;2012;CEF;1
<=10;0;<=24;Febrero;573.76;680.94;0.0;18/02/2014;11;TELF. NO CORRESPONDE;2595.92;BT;2013;CNE;1
<=10;0;<=24;Abril;625.44;0.0;0.0;11/04/2014;12;MCT  Msj Con Terceros;3280.77;BT;2013;CNE;0
<=10;0;<24, 48];Febrero;1066.75;0.0;0.0;4/02/2014;14;TELF. NO CORRESPONDE;10520.8;BT;2013;CNE;0
<=10;0;>48;Febrero;2136.43;0.0;0.0;21/02/2014;19;MCF  Msj Con Familiar;13187.3;BT;2012;CNE;0
<=10;0;>48;Marzo;551.67;604.51;0.0;4/03/2014;12;MCT  Msj Con Terceros;16533.1;BT;2012;CNE;1
<=10;0;<24, 48];Abril;1630.81;1634.36;1630.31;15/04/2014;7;MCT  Msj Con Terceros;39743.6;BT;2013;CNE;1
>10;0;<24, 48];Marzo;561.91;844.71;0.0;14/03/2014;11;TELF. NO CORRESPONDE;1159.24;BT;2011;CNE;0
<=10;0;<24, 48];Marzo;407.93;390.52;418.28;19/03/2014;19;PDP  Promesa De Pago;11455.6;BT;2013;CEF;1
<=10;0;>48;Marzo;753.37;1656.14;0.0;6/03/2014;8;MCF  Msj Con Familiar;22610.2;BT;2012;CNE;1
<=10;0;>48;Marzo;41.03;0.0;0.0;4/03/2014;10;MCT  Msj Con Terceros;28552.3;BT;2013;CNE;1
<=10;0;<24, 48];Marzo;289.55;279.55;288.78;7/03/2014;11;MCT  Msj Con Terceros;5840.66;BT;2012;CNE;1
<=10;0;<=24;Marzo;294.28;0.0;0.0;4/03/2014;15;MCF  Msj Con Familiar;3615.2;BT;2013;CNE;1
>10;0;<24, 48];Febrero;434.15;24.35;232.7;18/02/2014;8;PDP  Promesa De Pago;9815.12;BT;2011;CEF;1
>10;0;<24, 48];Febrero;296.96;596.98;899.58;24/02/2014;15;MCF  Msj Con Familiar;4292.29;BT;2012;CNE;1
<=10;0;<24, 48];Febrero;208.43;0.0;111.96;7/02/2014;15;MCF  Msj Con Familiar;9073.99;BT;2013;CNE;1
>10;0;<24, 48];Abril;507.77;512.77;508.69;3/04/2014;17;MCT  Msj Con Terceros;9036.44;BT;2013;CNE;1
>10;0;>48;Marzo;374.34;0.0;0.0;10/03/2014;13;TELF. NO CORRESPONDE;5505.87;BT;2011;CNE;1
<=10;0;<24, 48];Febrero;85.59;54.16;0.0;6/02/2014;7;MCF  Msj Con Familiar;5366.41;BT;2013;CNE;1
<=10;0;<=24;Febrero;850.15;864.14;864.14;17/02/2014;18;MCT  Msj Con Terceros;849.22;BT;2014;CNE;1
>10;0;<24, 48];Abril;407.64;0.0;0.0;4/04/2014;7;MCT  Msj Con Terceros;6632.88;BT;2011;CNE;1
<=10;0;>48;Febrero;257.43;257.43;0.0;20/02/2014;14;MCF  Msj Con Familiar;8166.44;BT;2013;CNE;1
<=10;0;<24, 48];Marzo;1035.57;1557.77;0.0;31/03/2014;10;MCF  Msj Con Familiar;12815.5;BT;2013;CNE;0
<=10;0;>48;Marzo;1380.64;0.0;0.0;12/03/2014;18;TAT  Tratamiento al Titu;23627.8;BT;2012;CEF;0
>10;0;>48;Febrero;2503.53;0.0;0.0;3/02/2014;9;PDP  Promesa De Pago;71044.5;BT;2011;CEF;1
<=10;0;>48;Marzo;171.97;36.59;53.91;25/03/2014;18;MCT  Msj Con Terceros;4970.82;BT;2013;CNE;1
>10;0;<24, 48];Marzo;357.54;355.79;0.0;19/03/2014;10;TELF. NO CORRESPONDE;5642.38;BT;2012;CNE;1
<=10;0;<24, 48];Febrero;338.04;0.0;10.13;4/02/2014;16;PDP  Promesa De Pago;6436.44;BT;2012;CEF;1
<=10;0;<24, 48];Febrero;83.44;83.68;167.42;4/02/2014;19;MCF  Msj Con Familiar;1089.05;BT;2012;CNE;1
>10;1;<24, 48];Febrero;2531.77;0.0;0.0;4/02/2014;10;MCT  Msj Con Terceros;17017.9;BT;2012;CNE;0
